Adult_ID,race,sex,income
858893614,White,Male,0
923865932,White,Male,1
174793662,White,Male,0
803457299,White,Male,1
831828290,White,Male,1
559583590,White,Male,0
818035933,White,Male,1
320946381,White,Female,0
663882580,White,Male,0
115273888,White,Female,0
511985078,Asian-Pac-Islander,Female,0
837171053,White,Female,0
928980676,White,Male,0
840706882,White,Male,1
124050470,Asian-Pac-Islander,Female,0
256717204,Black,Female,0
117601177,Black,Female,0
916332975,White,Male,0
488913720,White,Male,0
189579111,White,Male,1
992165590,Black,Male,0
843999372,White,Female,0
640466714,White,Male,0
835554339,White,Male,0
546076305,Amer-Indian-Eskimo,Male,0
750926275,White,Female,0
796263549,White,Male,0
366122544,White,Male,1
775800597,White,Male,0
585814622,White,Male,0
359710368,White,Male,0
298444222,White,Male,0
834270149,Asian-Pac-Islander,Female,0
165570907,Black,Female,0
248125682,White,Female,0
678557861,White,Female,0
725243443,White,Male,0
523963315,White,Female,0
690892452,White,Male,0
566191250,White,Male,0
719435337,White,Male,1
866205961,White,Male,0
370465681,White,Female,0
814407274,Black,Female,0
643465301,White,Female,0
184802932,White,Male,0
307963698,White,Male,0
728898936,White,Male,0
217992493,White,Male,0
812479581,Asian-Pac-Islander,Male,0
673042149,White,Male,0
640976125,Black,Male,0
788613189,White,Male,0
877158373,White,Male,1
657274219,White,Male,0
405549786,White,Female,0
462571486,White,Male,0
476963699,White,Male,0
245514158,Asian-Pac-Islander,Female,0
185696056,Black,Male,0
475112170,Black,Male,0
773822395,White,Male,0
753755761,White,Female,0
509439950,White,Male,1
371688925,Black,Female,0
778200908,White,Male,1
546243597,White,Male,0
659827466,White,Female,0
181160126,White,Male,0
304147396,White,Male,1
714872565,Asian-Pac-Islander,Female,0
373247327,White,Male,0
626168445,White,Female,0
620894884,White,Female,0
458404260,White,Male,0
671282724,Black,Male,0
722013093,White,Male,0
917244649,Black,Male,0
619191067,White,Male,0
729727695,White,Male,1
797661319,White,Male,0
249536396,White,Male,0
132974456,White,Male,0
783518976,White,Male,0
561064432,White,Male,1
952049573,White,Male,0
220097972,White,Male,1
344312162,White,Male,0
963104849,White,Male,0
583860460,White,Male,0
998421853,White,Male,0
326885097,White,Male,0
156985514,White,Male,0
636350537,White,Male,0
537975188,Black,Male,0
497969408,White,Female,1
559035872,White,Male,0
617077824,White,Male,0
855787553,White,Male,0
351039651,White,Male,0
107970408,White,Male,0
387978332,White,Male,0
526458487,White,Male,0
135028536,White,Male,1
149449981,White,Female,0
879547141,White,Female,0
322711965,White,Male,0
475423955,White,Male,0
221322283,White,Male,0
753772325,White,Male,1
202880860,Black,Male,0
925903541,White,Male,0
984423692,Asian-Pac-Islander,Male,0
784504968,White,Male,1
370077768,White,Female,0
497889678,White,Male,1
700325176,White,Male,0
358208460,White,Male,0
597787253,White,Male,1
236513096,White,Male,0
213438535,White,Female,0
332999425,White,Male,0
949465298,White,Female,0
653681307,White,Male,0
771299106,White,Male,0
711327333,Amer-Indian-Eskimo,Female,0
454400939,White,Male,0
982568925,White,Male,0
900664582,White,Male,1
508528885,White,Male,1
335854761,White,Male,0
744844207,White,Male,1
881786812,White,Female,0
657648857,White,Male,0
666461500,White,Male,1
901334027,White,Male,1
615569378,White,Male,0
244145261,White,Female,0
928008464,White,Male,1
391204113,White,Male,0
635554402,Asian-Pac-Islander,Female,0
358184833,White,Female,0
419681118,White,Male,1
650000048,White,Male,0
812645566,Black,Male,0
986465823,White,Male,0
740106771,White,Male,0
533821255,White,Male,0
212872831,White,Male,0
186789825,Asian-Pac-Islander,Female,0
147655440,White,Male,1
933087284,White,Male,0
700086971,White,Female,0
272954811,White,Male,0
943090272,White,Male,0
456533772,White,Male,0
750701726,White,Male,0
460321087,White,Female,1
978051309,White,Male,0
556537294,White,Male,1
863759303,White,Male,0
407171357,White,Male,1
481456752,White,Female,0
224942780,Black,Female,0
161212688,White,Female,1
122376781,White,Male,1
992972029,White,Male,0
396048429,White,Male,0
606743468,Asian-Pac-Islander,Male,0
379258102,White,Male,0
771741804,Black,Male,0
855761134,Black,Female,0
266048616,White,Male,0
444587738,White,Male,0
665835704,White,Male,0
174626379,White,Male,1
852219284,Black,Female,0
737747651,White,Male,1
820206448,White,Male,1
302617264,White,Female,0
971022773,White,Female,0
970723408,Amer-Indian-Eskimo,Male,0
707683953,White,Male,0
388115352,White,Female,1
520192754,Black,Male,0
925535368,White,Male,1
983714156,White,Male,0
531804132,White,Male,0
386856306,Black,Male,1
162184365,White,Female,0
485683283,White,Male,0
928878263,White,Male,0
571184665,White,Male,1
910121302,White,Male,1
514719636,White,Male,0
775169250,Asian-Pac-Islander,Male,1
666823403,Amer-Indian-Eskimo,Male,0
827821635,White,Male,0
603143765,White,Male,0
350325439,Black,Male,0
560543951,White,Female,0
400921572,White,Female,0
356791763,Asian-Pac-Islander,Female,0
719380396,White,Female,0
626059127,White,Male,0
274758813,White,Male,0
252192120,White,Male,1
748927316,White,Male,0
234765714,White,Male,1
687207438,White,Female,0
915220725,White,Male,0
152049150,White,Male,1
140163995,White,Male,0
270094042,White,Male,1
467351351,White,Male,0
468175472,White,Male,1
434255001,White,Male,0
145522252,White,Male,0
942812589,White,Male,0
746242520,White,Male,0
150290075,White,Female,0
233604881,Black,Male,0
398322080,White,Male,0
531246372,White,Female,0
729841886,White,Male,0
628468635,White,Female,0
188310474,Black,Male,1
427809071,Black,Female,0
574401195,Amer-Indian-Eskimo,Male,0
170463914,White,Male,1
541081246,White,Male,0
430039655,Asian-Pac-Islander,Female,0
363442978,White,Female,0
415981945,White,Male,0
718879523,Amer-Indian-Eskimo,Male,0
509608632,White,Female,0
345811099,White,Female,0
397587220,White,Male,1
230227883,White,Male,0
959164478,White,Male,1
518420760,White,Female,0
811878081,White,Male,0
918033533,White,Female,0
714231458,White,Female,0
528152392,White,Male,0
901594734,Black,Female,0
451399279,White,Female,0
746139314,White,Male,1
178988426,White,Female,0
134774862,Black,Female,0
848243349,White,Male,0
938720662,White,Female,0
863541085,White,Female,0
743891084,White,Male,1
776324389,White,Male,1
827646586,White,Male,1
298969850,White,Male,0
855070043,White,Male,0
345125261,White,Male,0
431667115,White,Male,0
999465107,Black,Female,0
954503539,White,Female,0
226694444,White,Female,0
763920977,White,Male,0
462044837,Black,Female,0
870207227,Black,Female,0
523761396,White,Male,1
361240139,White,Male,0
339498159,White,Male,0
445487318,White,Female,0
370278460,White,Male,0
217722618,White,Male,1
934617860,White,Female,0
742469066,White,Male,1
314637223,White,Male,0
433539120,White,Male,1
868808290,Black,Female,0
206005487,White,Male,0
845052697,Black,Male,0
309200131,Black,Female,0
251218417,White,Male,1
685239430,White,Female,0
256704694,White,Male,0
557862158,White,Female,0
571709004,White,Female,0
653811560,White,Female,0
970595675,White,Female,1
299169291,White,Female,0
504150565,White,Male,0
986364269,White,Male,0
233727493,Asian-Pac-Islander,Female,0
496115413,White,Female,0
219362234,White,Male,0
367420508,White,Female,0
554728664,White,Male,0
420547598,White,Male,0
631789513,White,Male,1
496326804,White,Male,0
171001156,White,Male,0
147390651,White,Male,0
644515242,White,Male,1
796293983,White,Female,0
706640682,White,Male,0
725653453,White,Male,0
756779097,White,Female,0
907181319,White,Male,0
349271971,White,Female,0
599801299,White,Male,0
386856809,White,Male,0
927684371,White,Male,0
377353842,White,Female,0
357563099,White,Male,0
402074601,White,Male,0
615180679,Black,Female,0
658298852,White,Female,0
444792500,White,Male,1
797625232,White,Male,0
206751651,White,Female,0
831183125,White,Female,1
345517821,White,Male,0
638266109,Asian-Pac-Islander,Male,0
908866379,White,Male,1
799552346,White,Female,0
241940293,White,Female,0
615016519,White,Male,0
329571336,White,Male,0
792106875,White,Female,0
647626111,White,Female,0
165019342,White,Male,0
579068188,White,Male,0
386482517,Asian-Pac-Islander,Male,0
188762325,White,Male,0
448254720,Black,Female,0
152241451,White,Female,0
579625218,Black,Male,0
180302850,White,Male,0
405569611,White,Female,0
665419005,White,Female,0
901801229,White,Male,1
577767997,White,Female,0
253924927,White,Male,0
140974657,White,Male,1
456602651,White,Male,0
623700634,White,Male,1
571048236,White,Male,0
920872173,White,Female,0
706307724,Black,Female,1
280683957,Other,Male,1
410415071,White,Female,0
205135178,White,Male,0
347652192,White,Male,0
998391718,White,Male,0
734684299,White,Male,0
921362188,Asian-Pac-Islander,Female,0
916101561,White,Male,1
128479535,White,Female,0
219196014,White,Female,0
419944497,White,Male,0
245145028,White,Female,0
811764702,Black,Female,0
182074560,White,Female,0
571674329,White,Female,0
273432011,White,Male,0
895212475,White,Male,1
474052942,White,Female,0
839033613,White,Male,0
369317425,White,Female,1
498629196,White,Female,0
776541982,White,Male,0
738191283,White,Female,0
255436020,White,Male,0
988767623,White,Male,0
385515467,White,Female,0
942720482,White,Female,0
361292357,White,Male,1
475049375,White,Male,0
611603072,White,Male,0
286246596,Asian-Pac-Islander,Male,1
222016333,White,Male,0
845688180,White,Male,0
370547680,White,Male,1
568775030,White,Female,0
161737039,White,Male,1
981146286,Black,Female,0
670433794,White,Female,0
246369542,White,Male,0
973484802,White,Male,0
550929270,White,Male,0
272317155,White,Male,0
975739552,White,Male,0
202763803,Black,Male,0
778962763,White,Male,0
736264871,White,Female,0
391628251,White,Male,0
942547252,Asian-Pac-Islander,Male,0
957117138,White,Female,0
355050809,White,Female,0
101066761,White,Male,1
675220181,White,Female,0
193336119,White,Male,0
512725128,White,Male,1
724755667,Black,Male,0
538905799,White,Male,0
139862483,White,Female,0
725181776,White,Female,0
953191478,White,Male,0
484753555,White,Male,1
937188626,White,Male,0
379572130,White,Female,0
535510762,White,Female,0
299939128,White,Male,0
706641973,White,Male,0
802458677,Amer-Indian-Eskimo,Female,0
257574354,White,Male,0
698840057,White,Female,0
583867781,White,Female,0
602451248,White,Female,0
738263207,White,Male,1
116441637,White,Male,1
924791727,White,Male,0
744667155,White,Male,1
919665550,White,Male,0
624240442,White,Male,0
493458148,Black,Male,1
672102404,White,Male,0
107967065,White,Male,0
469761837,Black,Female,0
743136442,White,Male,0
704568534,White,Female,0
444930752,White,Male,0
249683987,White,Male,0
444728676,White,Female,1
982125290,Asian-Pac-Islander,Female,0
648838378,White,Female,0
660871456,White,Male,1
293616262,Black,Female,0
318530888,White,Male,0
878026683,White,Female,0
133829623,White,Female,0
789203927,Black,Male,0
859774654,White,Male,0
909518617,White,Male,1
789221620,White,Female,0
598316023,White,Female,0
159181724,White,Male,0
717208997,White,Female,0
663468443,White,Male,0
518119548,White,Male,1
124797275,White,Female,0
974268778,White,Male,1
147634037,Asian-Pac-Islander,Male,0
402479113,White,Male,0
416580556,White,Male,0
945255424,White,Male,0
369249995,White,Male,1
974221753,White,Male,1
817044171,White,Male,0
200741595,White,Male,1
513400109,White,Female,0
271712537,White,Male,0
779813111,White,Female,0
159325927,White,Female,0
427288650,White,Male,1
822261081,Black,Female,1
946209817,White,Female,0
102166196,White,Male,1
135782700,White,Male,0
151939329,White,Female,0
110963802,Black,Female,0
882825803,White,Male,0
648317600,White,Female,0
835096874,White,Male,1
812745979,White,Male,0
661223736,White,Female,0
433902481,White,Male,1
963067120,White,Female,0
289361152,Black,Female,1
239922312,White,Female,1
126705154,White,Male,0
799173961,White,Male,0
215127017,White,Male,0
282693875,White,Female,1
926030880,White,Male,0
768017279,White,Male,0
898835094,White,Male,0
301996934,White,Male,1
768377308,White,Male,0
790194745,White,Male,0
190552227,White,Male,0
494441794,White,Male,1
167674578,White,Female,1
505060783,White,Female,0
807012881,White,Female,1
297744756,Black,Male,0
537108929,White,Male,0
461884951,Black,Female,1
900032623,White,Male,0
323786896,White,Male,1
530447643,White,Male,0
102188417,White,Male,0
437956911,White,Male,0
450937094,Black,Female,0
588174667,White,Female,0
400294141,White,Male,0
802524050,White,Male,1
758739685,Black,Male,0
678643644,White,Male,0
773099375,White,Male,0
978807729,White,Female,0
378109920,White,Female,0
587313046,White,Male,1
689763577,White,Female,0
756439968,Other,Male,1
486578456,White,Female,0
791058555,White,Male,0
458796097,White,Male,0
288725274,Black,Female,0
842084162,White,Male,0
994477018,White,Male,0
146523871,White,Male,0
617148869,White,Male,0
476914482,Black,Male,0
963228306,White,Male,0
108179615,White,Male,0
142833328,Black,Male,0
136512179,White,Male,0
168008101,White,Male,0
314263891,White,Male,0
879516162,White,Female,0
406470807,Asian-Pac-Islander,Male,0
785120956,White,Male,1
782752468,White,Male,0
993272039,White,Male,0
937621316,White,Female,0
121845914,White,Male,1
666311067,White,Male,0
956189258,White,Male,1
521250907,White,Male,0
877815220,White,Female,0
793056353,White,Male,0
902429289,White,Male,0
107379998,White,Female,0
162626298,White,Male,0
911761454,White,Male,0
604244834,White,Male,0
103241800,White,Male,0
685797799,Black,Male,0
186462163,White,Male,1
102874249,White,Male,0
352408785,White,Male,1
249549172,White,Male,0
684444141,White,Female,0
191642811,White,Male,0
258360417,White,Female,1
815397702,White,Male,0
121196131,White,Male,1
573710449,White,Male,0
450213955,White,Female,0
884155706,Other,Male,0
307265157,White,Male,1
983599638,White,Male,1
296295115,White,Female,0
588266661,White,Male,1
381998495,White,Female,1
484588663,White,Male,0
698688350,White,Male,1
473625861,White,Male,0
982945550,White,Male,0
768316239,Black,Male,0
430700929,White,Male,0
901176383,White,Male,1
795358992,White,Male,0
460000891,White,Male,1
627289288,White,Male,0
530738675,White,Female,1
958907631,White,Male,0
149802380,White,Female,0
737099669,White,Male,0
606174642,White,Male,0
178654323,White,Female,0
918892483,White,Female,0
444338256,White,Female,0
659041057,White,Male,0
414468110,White,Male,0
694915578,White,Female,0
146265496,White,Male,1
629211665,White,Male,0
921474252,White,Male,0
938383404,Black,Female,0
160331909,White,Male,1
353478123,White,Male,0
670043267,White,Female,0
236839573,White,Male,0
557065245,White,Male,0
141410197,White,Male,0
301478649,White,Male,0
994548671,White,Male,1
469470349,White,Male,0
861598034,White,Male,0
211174964,White,Male,0
940722700,White,Male,1
854660494,White,Male,0
172017249,White,Male,0
815703128,White,Male,0
474750901,White,Male,0
458839535,White,Male,1
867747322,Black,Male,1
719633584,White,Male,0
109131449,White,Male,0
960106073,White,Female,0
905889969,White,Male,0
618239120,White,Male,0
785120336,White,Male,1
995765045,White,Male,0
343784603,Black,Male,0
639905516,White,Male,1
519443355,White,Male,0
551857054,Black,Male,1
686149010,White,Male,1
609006456,White,Male,0
863567232,White,Male,1
361978032,White,Male,0
634692998,White,Male,0
784698607,White,Male,0
200817471,White,Male,0
617620369,White,Male,0
551371402,White,Male,0
324645273,White,Female,0
337483674,Other,Male,0
788319123,White,Male,1
358849424,White,Male,1
895003428,White,Female,0
997131308,Black,Female,0
921540325,White,Male,0
869472147,White,Female,0
655717148,White,Female,0
120842508,Black,Female,0
914421146,White,Male,1
828574482,White,Female,0
175637608,Black,Female,0
380044268,White,Male,0
238298897,White,Male,0
499454715,Black,Male,0
383025190,White,Female,0
617028024,White,Female,0
722630029,White,Male,0
393542230,White,Male,0
690747500,White,Male,1
198672513,White,Male,0
848279542,White,Male,0
992794493,White,Male,0
333560884,White,Male,1
764699973,White,Male,0
829253967,White,Female,0
512190461,White,Female,0
474096801,White,Male,0
671115113,Black,Female,1
594264848,Black,Male,0
257461904,White,Female,0
776317321,White,Male,0
399720849,White,Male,0
919578722,White,Female,0
348053645,White,Female,1
498545599,White,Male,0
780554848,White,Female,0
213861069,White,Male,0
662079237,White,Female,0
374549232,White,Male,0
741956460,White,Male,0
842930981,Black,Female,1
543412356,Black,Male,0
504147452,White,Male,1
751049107,White,Male,0
859984461,Black,Female,0
393903297,White,Female,0
838081300,White,Female,0
202445987,Black,Male,1
903092354,White,Female,0
982611192,White,Male,0
779979772,Black,Male,0
451145377,White,Female,0
800267815,White,Male,0
503483172,White,Male,0
263003773,White,Female,0
912882696,Black,Female,0
379113299,White,Male,1
203533225,White,Male,0
618886718,White,Female,0
458305271,White,Male,0
291659989,White,Female,0
524134206,White,Male,1
670162216,White,Male,0
590215479,White,Male,1
435708693,White,Male,0
711129235,White,Female,0
398262044,Black,Female,0
305425516,White,Male,0
188926498,White,Male,0
438699493,Black,Female,0
978742467,White,Female,0
127189742,White,Female,0
284571859,White,Male,0
655062304,White,Female,0
585545372,White,Male,0
143518940,White,Female,1
709918385,White,Male,0
327832835,White,Female,0
270893689,White,Male,0
296810194,White,Male,0
623369844,White,Male,0
263177419,White,Male,0
726686498,White,Female,0
486972128,White,Male,0
811941851,White,Male,0
566186627,Black,Female,0
891888553,White,Female,0
972270076,Asian-Pac-Islander,Female,0
753826828,White,Female,0
607666347,White,Male,0
791787084,Black,Male,0
117694155,White,Male,1
595882366,White,Male,0
774827990,White,Male,0
660877719,White,Male,1
535179460,White,Male,0
503283303,White,Male,0
921933461,White,Female,0
804219236,White,Female,0
515475978,White,Female,0
277804547,White,Male,1
470145350,White,Male,0
340745546,White,Female,1
785220242,White,Male,1
729208936,White,Male,0
745564975,White,Female,0
763470202,White,Female,0
132693903,White,Male,0
188251347,Black,Male,0
539705127,Asian-Pac-Islander,Male,1
875514081,Black,Male,1
864733354,White,Male,0
832929927,White,Female,0
131170670,White,Female,0
747502034,Black,Female,0
345877260,White,Female,0
645994098,White,Female,0
563146041,White,Female,0
731964440,White,Male,0
305094651,White,Female,0
209520766,White,Male,0
376509374,White,Male,0
647966726,White,Female,0
158869737,White,Male,0
130241132,White,Male,0
743175394,White,Male,1
249273276,White,Male,1
674147356,White,Male,0
348761935,Asian-Pac-Islander,Female,0
188212562,White,Male,0
773978020,White,Female,0
240618558,White,Female,0
435698944,White,Male,1
908555792,White,Female,0
344871033,White,Male,0
544518566,White,Male,0
784352647,White,Male,1
978756082,White,Male,0
217930408,White,Female,1
307282636,White,Male,0
294069096,White,Female,0
928142020,White,Male,1
188893803,White,Female,0
748934006,White,Female,0
370093051,White,Female,1
620880133,White,Male,0
102607092,White,Male,1
371674901,White,Female,1
535611542,White,Female,0
663371179,White,Male,0
111817933,White,Male,1
750046226,White,Female,0
612168698,Black,Female,0
196305583,White,Male,0
294742356,White,Male,0
487236643,White,Female,0
485115103,White,Female,1
250179307,White,Male,0
136637765,White,Male,0
747464356,Black,Male,1
938462246,White,Female,0
516306343,White,Male,0
599322758,White,Male,1
571125687,White,Female,0
951228364,White,Male,0
870187092,White,Male,0
862797531,White,Male,1
986318342,White,Male,1
276648584,White,Female,0
844812554,White,Male,1
996923330,White,Male,1
968471026,White,Male,1
164237098,White,Female,1
349465643,White,Male,0
877528875,White,Male,0
702731989,White,Male,1
100596759,White,Male,0
344295066,White,Male,0
295517614,Black,Male,1
769045545,White,Male,0
768062053,White,Male,0
978986616,Other,Male,0
361947638,White,Male,0
686254030,White,Male,1
961921481,White,Male,0
482253578,White,Male,0
931784629,White,Male,0
881682975,Black,Male,0
289387644,White,Female,0
517976577,White,Male,0
644168154,White,Male,1
944363256,White,Male,0
123014398,White,Male,0
255472373,White,Male,0
537345966,White,Male,1
482790253,White,Male,1
256527590,White,Male,1
670775716,White,Male,0
239884692,Black,Male,0
952224364,White,Male,0
739011656,White,Male,0
946829207,White,Male,1
887303998,White,Male,0
310210470,Asian-Pac-Islander,Male,1
635592327,White,Male,1
830752390,White,Male,0
725420811,White,Female,0
128090819,White,Male,1
120022257,Black,Male,0
173078733,White,Male,0
471211882,White,Female,0
863321284,White,Male,0
647399409,White,Female,0
923619289,White,Male,0
702838465,White,Male,0
374465276,White,Male,0
419908580,White,Female,0
583786817,White,Male,1
409745042,White,Male,0
398163130,White,Male,0
609344010,White,Male,0
557775857,White,Male,0
745764855,White,Male,1
257996308,White,Female,0
406774835,White,Male,0
839250758,White,Male,0
546439092,White,Female,0
482477084,White,Male,1
886047736,White,Male,0
698662860,White,Female,1
291947677,White,Male,0
715040853,White,Male,0
564365551,White,Male,0
915914639,White,Male,1
363692156,Black,Male,0
526277539,White,Female,0
987846611,White,Female,1
283531357,White,Male,1
641622120,White,Female,0
902008190,White,Male,0
591788298,White,Female,0
333587656,White,Female,0
139828642,White,Male,1
583060971,White,Male,1
441154292,White,Male,1
557604874,White,Male,0
499382321,White,Male,0
519855263,White,Male,1
770512185,White,Male,1
117564721,White,Male,1
755856913,White,Male,0
842478138,White,Female,0
183883823,White,Male,0
666470570,White,Male,0
380107387,White,Male,0
571363648,Black,Female,0
967236899,White,Male,1
356030031,White,Male,0
816291431,White,Female,0
406992384,White,Male,0
427437015,White,Male,1
100079784,White,Male,1
435171776,White,Male,0
248286510,White,Female,0
559649773,White,Male,0
639860872,White,Male,0
679679643,Black,Female,0
259112538,White,Female,0
670485172,White,Male,0
914268603,White,Male,0
354331703,Black,Male,0
565253915,White,Male,0
605317390,White,Male,0
934116150,White,Male,0
969456146,Black,Male,0
777580217,White,Female,0
440543114,White,Female,0
454058184,White,Female,0
600083218,White,Male,1
494741260,White,Male,1
604856904,White,Male,0
917776650,Black,Male,0
325777994,Black,Male,0
324049815,White,Male,0
354609020,White,Male,1
410012260,White,Male,0
430579714,White,Female,0
999448669,Asian-Pac-Islander,Male,0
170695287,White,Male,1
821383312,Black,Male,0
926478312,Black,Male,0
858919655,Black,Male,0
282892920,Black,Male,0
410088681,Asian-Pac-Islander,Male,0
433999758,White,Female,0
359569909,White,Male,0
564547538,White,Male,0
648892087,White,Male,0
161283684,White,Male,0
435535352,White,Male,0
134244178,Black,Female,0
470401371,Black,Male,0
112971601,Asian-Pac-Islander,Female,0
636185140,White,Female,0
789086153,White,Female,0
749738336,White,Male,0
763206694,Black,Female,0
588125892,White,Male,0
481026617,White,Male,0
662149476,White,Male,1
929659075,White,Female,0
922852514,White,Female,0
535222841,White,Female,0
471403351,White,Male,0
624437528,White,Male,1
215556956,White,Male,0
596077603,White,Male,0
529377272,White,Male,1
666763858,White,Male,0
430969407,White,Male,0
788438112,White,Female,0
362406001,White,Male,0
688503668,White,Female,0
312913805,White,Female,0
120385511,Black,Male,0
813791104,White,Female,0
633197092,White,Male,1
130769133,White,Male,1
218496516,Black,Male,0
891235374,White,Male,0
718085379,White,Male,1
591659743,White,Male,1
760521341,White,Male,1
772681836,White,Male,0
857643794,White,Female,0
314660566,White,Female,0
859277948,White,Male,0
912161077,White,Male,0
338234187,White,Male,1
608315750,White,Male,0
398861277,White,Male,0
210533481,White,Male,1
929739557,Other,Male,1
218782910,White,Female,0
153317138,White,Female,0
221488342,White,Female,1
792559210,White,Male,0
818809768,Black,Female,0
316906941,White,Male,0
919599371,White,Male,1
286883167,White,Male,0
489216626,White,Male,0
776342074,White,Female,0
981866245,White,Female,0
142540748,White,Male,0
994674613,White,Female,0
234647687,White,Female,0
786661523,White,Male,0
609176027,White,Male,0
376629157,White,Male,0
387701309,White,Female,0
962691986,White,Male,1
607886982,White,Male,0
949661196,White,Male,0
478842379,White,Male,0
712399896,Black,Female,0
701090183,Asian-Pac-Islander,Female,0
325852472,White,Female,0
593383308,White,Female,0
842408493,White,Male,0
422480939,White,Male,0
555430104,White,Male,0
602090585,Black,Male,0
713053266,White,Female,0
459633318,White,Female,0
582114636,White,Male,1
486150466,White,Male,1
581294249,White,Female,0
494250174,Asian-Pac-Islander,Female,1
900811312,Other,Male,0
949341493,White,Male,0
389567636,White,Male,0
743841714,White,Male,0
157675287,White,Male,0
233803634,White,Male,0
967833943,White,Male,1
656352597,White,Male,0
821841901,White,Female,0
384152687,White,Male,0
574625774,White,Female,0
322150038,Asian-Pac-Islander,Male,0
413188745,Other,Male,0
161627114,White,Male,1
661229314,White,Male,1
461507009,White,Male,0
864979803,Black,Female,0
448602496,White,Male,1
758720815,White,Male,0
502317850,White,Male,0
635576682,White,Female,0
735957617,White,Male,0
722099752,White,Male,1
516367329,White,Female,0
290681261,White,Male,0
261409757,White,Male,1
197635962,White,Male,0
287348031,Asian-Pac-Islander,Female,0
895334374,White,Male,0
415731939,White,Female,1
401948038,White,Male,0
271065832,White,Female,1
433517140,White,Female,0
896679786,White,Male,1
408972223,White,Female,0
434404420,White,Female,0
441338888,White,Male,0
820638124,White,Female,0
846453098,Other,Male,0
828598675,White,Male,0
599487099,White,Male,0
505062247,White,Male,1
965374922,Black,Male,0
637026503,White,Male,1
111188926,White,Female,0
490884262,White,Male,0
304165098,Asian-Pac-Islander,Male,0
630369299,White,Female,0
342039911,White,Female,1
793918991,White,Male,1
595347662,White,Male,1
834953690,Black,Male,0
894086472,White,Male,1
408820857,White,Male,0
780767522,White,Male,0
660584115,White,Female,0
403198982,White,Male,0
600569282,White,Female,0
438060488,White,Male,1
839617729,White,Male,1
772099003,White,Male,1
903882574,White,Male,0
564377450,White,Female,0
148118825,White,Female,1
987885227,White,Female,1
732313022,White,Female,0
884592957,Black,Male,1
146616432,White,Female,0
531050266,White,Male,0
664054919,White,Male,0
547974368,Black,Female,0
843978584,White,Female,0
788416801,White,Female,0
437031863,White,Male,0
829234984,Other,Male,1
516319811,White,Male,0
818890659,White,Male,0
879982710,White,Male,1
884862747,White,Male,0
691118846,White,Female,0
945278614,White,Female,0
469003359,White,Male,0
935652548,White,Male,0
724426974,White,Female,0
882830016,White,Male,1
587040592,White,Female,0
464877940,White,Male,0
333819598,Black,Male,0
580786109,White,Female,0
385678115,White,Female,1
585854371,White,Male,0
831472357,White,Female,1
948839882,White,Male,1
878812982,White,Female,0
170524394,White,Male,1
660241325,White,Male,0
941403133,Asian-Pac-Islander,Male,1
616611136,White,Female,0
702924180,White,Female,0
789605938,Black,Female,0
398504295,White,Female,0
698206772,White,Male,0
688862115,White,Female,0
567767728,White,Male,0
719529166,White,Female,0
908320406,White,Male,0
958785831,White,Male,1
666016678,White,Male,0
748440996,White,Male,0
413318626,White,Male,0
721010207,White,Male,0
654012792,Black,Female,0
250378526,White,Male,0
888472121,White,Male,0
480527686,White,Male,1
294896869,White,Female,0
851252728,White,Male,0
644729662,White,Male,1
730762014,White,Male,0
583052098,White,Male,0
475782175,White,Female,0
578553139,White,Male,0
805439795,White,Female,0
285623497,White,Male,0
840115862,White,Male,0
752324968,White,Female,0
313225349,White,Male,0
563158163,White,Male,1
887320796,White,Female,0
147611338,White,Female,0
668103651,White,Male,0
275697524,Asian-Pac-Islander,Male,0
768682606,White,Male,0
385096639,Black,Male,0
771215356,Amer-Indian-Eskimo,Female,0
223920886,White,Male,1
738370437,White,Male,1
697577522,White,Male,0
753259450,Black,Male,1
151243462,Asian-Pac-Islander,Male,0
563475857,White,Male,0
339165493,White,Female,0
642139068,White,Female,0
564863815,White,Female,0
223642146,White,Male,0
438888686,White,Female,0
813673065,White,Male,0
974481696,White,Female,1
324033918,Asian-Pac-Islander,Male,0
428916723,White,Male,1
872989017,White,Male,0
882322467,White,Male,1
704703505,White,Female,0
900672034,White,Male,0
273476917,White,Female,1
576130304,Black,Male,0
248063378,White,Female,0
624905940,White,Female,0
266571439,White,Male,0
798911941,White,Female,0
218944068,White,Female,0
355511689,Asian-Pac-Islander,Male,1
909233099,White,Male,1
396193429,Asian-Pac-Islander,Female,1
722047672,White,Female,0
806214008,Asian-Pac-Islander,Female,0
207792883,White,Male,0
477771121,White,Female,0
963420710,White,Male,0
936973060,White,Female,0
612073495,White,Male,1
347598249,White,Male,1
984536180,White,Female,0
930851766,White,Male,0
651597278,White,Female,0
377073067,White,Male,0
400108106,White,Male,0
527207927,White,Female,0
788209280,White,Male,0
814012772,White,Male,0
675674263,White,Female,0
533840117,Asian-Pac-Islander,Female,0
141252227,White,Male,0
266265501,White,Male,1
788884160,White,Female,0
739228583,White,Female,0
208614092,White,Female,0
946970816,White,Female,0
385467422,White,Female,0
235892515,White,Male,0
354808872,White,Female,0
871186842,White,Male,0
239642953,White,Male,1
860693311,White,Male,0
694528926,White,Male,1
823944921,White,Male,0
920637855,White,Male,1
195568987,White,Female,0
610337959,Other,Female,0
567962089,White,Female,0
367297501,Asian-Pac-Islander,Female,0
575532877,White,Male,1
674086178,White,Male,0
291016929,White,Male,0
